user_id,gender,region,employer_name,income,pay_type
1307,Female,South,Company B,49139.04,Monthly
1308,Female,South,Company B,49237.99,Monthly
1309,Male,North,Company C,52409.75,Weekly
1310,Female,North,Company D,59933.94,Monthly
1311,Male,East,Company B,34413.33,Monthly
1312,Female,South,Company C,75313.22,Weekly
1313,Female,North,Company C,53676.71,Monthly
1314,Female,East,Company B,60901.91,Monthly
1315,Female,South,Company B,40577.76,Weekly
1316,Female,East,Company D,69295.73,Daily
1317,Female,South,Company C,46144.21,Monthly
1318,Female,West,Company C,54163.29,Monthly
1319,Male,West,Company C,36003.41,Unknown
1320,Male,South,Company A,35046.03,Monthly
1321,Male,South,Company C,60323.08,Unknown
1322,Male,South,Company C,43345.9,Monthly
1323,Female,West,Company C,37192.65,Daily
1324,Male,South,Company B,40352.25,Monthly
1325,Unknown,North,Company A,60484.3,Daily
1326,Male,North,Company A,40564.43,Monthly
1327,Male,South,Unknown,48235.18,Weekly
1328,Female,South,Company B,50225.42,Monthly
1329,Female,West,Company B,21239.77,Monthly
1330,Female,North,Company A,27933.1,Weekly
1331,Female,South,Company A,55044.17,Weekly
1332,Female,West,Company C,38944.56,Daily
1333,Male,West,Company C,65850.87,Weekly
1334,Unknown,South,Company C,64502.11,Daily
1335,Unknown,South,Company A,60787.53,Weekly
1336,Female,South,Company C,77296.58,Unknown
1337,Male,West,Company A,48753.66,Unknown
1338,Female,North,Company A,59733.23,Monthly
1339,Male,West,Company B,41233.99,Daily
1340,Male,East,Company B,86785.55,Daily
1341,Male,East,Company A,79754.5,Monthly
1342,Female,North,Company C,50178.21,Weekly
1343,Female,South,Company C,55798.79,Monthly
1344,Female,South,Company D,70389.46,Daily
1345,Female,North,Company B,47792.91,Monthly
1346,Male,East,Company A,40150.64,Monthly
1347,Male,Unknown,Company B,63109.85,Weekly
1348,Male,East,Unknown,51176.59,Weekly
1349,Unknown,East,Company C,52744.92,Daily
1350,Male,North,Company C,37485.93,Unknown
1351,Female,South,Company A,24234.92,Weekly
1352,Female,North,Company C,53542.14,Monthly
1353,Male,East,Company A,63574.43,Weekly
1354,Female,West,Company C,46612.9,Weekly
1355,Female,East,Company D,71546.44,Weekly
1356,Female,North,Unknown,39441.26,Monthly
1357,Other,South,Company C,34179.43,Weekly
1358,Male,East,Company B,48991.55,Monthly
1359,Male,South,Company D,48761.11,Weekly
1360,Female,West,Company C,61549.53,Weekly
1361,Other,West,Company A,38375.56,Daily
1362,Male,East,Company B,70521.41,Weekly
1363,Female,South,Company A,79503.75,Monthly
1364,Female,South,Company B,49412.84,Daily
1365,Female,North,Company B,68745.66,Weekly
1366,Male,South,Company C,34152.54,Monthly
1367,Female,South,Company B,66128.32,Weekly
1368,Other,East,Company A,65709.15,Monthly
1369,Male,East,Company C,62951.56,Daily
1370,Male,North,Company D,49766.55,Weekly
1371,Unknown,South,Company C,5686.27,Weekly
1372,Male,North,Company B,40374.09,Monthly
1373,Female,North,Company D,40611.26,Monthly
1374,Female,West,Company D,35326.18,Unknown
1375,Male,North,Company A,49855.03,Daily
1376,Female,South,Company A,43715.55,Monthly
1377,Male,North,Company C,37630.82,Monthly
1378,Female,West,Company D,34118.0,Monthly
1379,Male,East,Unknown,39267.31,Weekly
1380,Female,North,Company D,49855.03,Weekly
1381,Male,East,Company C,40084.62,Weekly
1382,Male,East,Company C,42275.92,Weekly
1383,Unknown,Unknown,Company A,43149.54,Daily
1384,Male,North,Company A,55084.9,Weekly
1385,Female,West,Company B,56843.74,Monthly
1386,Male,West,Company C,4330.15,Weekly
1387,Female,West,Company C,65324.53,Unknown
1388,Male,East,Company C,71545.52,Weekly
1389,Unknown,East,Company B,34247.2,Weekly
1390,Female,South,Company C,35415.53,Weekly
1391,Male,West,Company A,43246.2,Daily
1392,Male,East,Company B,38659.94,Weekly
1393,Male,East,Company D,53358.9,Monthly
1394,Female,South,Company C,20802.12,Unknown
1395,Male,East,Unknown,33231.09,Daily
1396,Female,West,Company B,73087.96,Monthly
1397,Male,North,Company B,36076.7,Weekly
1398,Male,West,Company B,68651.42,Weekly
1399,Female,East,Company B,49855.03,Monthly
1400,Female,West,Company D,22860.98,Unknown
1401,Male,South,Company C,59529.94,Weekly
1402,Male,South,Company D,48234.99,Daily
1403,Male,West,Company A,43167.99,Monthly
1404,Female,South,Company D,53674.36,Weekly
1405,Female,West,Company A,57119.5,Monthly
1406,Female,South,Company D,60613.88,Weekly
1407,Female,East,Company B,67673.79,Weekly
1408,Female,South,Company B,56122.04,Weekly
1409,Female,East,Company C,29365.49,Monthly
1410,Female,South,Company D,42895.32,Monthly
1411,Male,North,Company A,94145.73,Monthly
1412,Male,South,Company B,60867.37,Monthly
1413,Male,North,Company D,85539.31,Weekly
1414,Male,Unknown,Company B,70931.51,Weekly
1415,Female,Unknown,Company A,53627.03,Weekly
1416,Other,South,Company B,54521.11,Weekly
1417,Male,East,Company B,49451.3,Monthly
1418,Male,South,Company D,23932.93,Monthly
1419,Female,East,Company D,50270.71,Monthly
1420,Other,West,Company C,68160.12,Daily
1421,Male,West,Unknown,41005.4,Weekly
1422,Female,South,Company B,56179.29,Monthly
1423,Male,West,Company A,62773.87,Monthly
1424,Male,South,Company B,36354.79,Daily
1425,Unknown,Unknown,Company B,43230.46,Weekly
1426,Unknown,North,Company A,34731.33,Weekly
1427,Male,East,Company D,37667.52,Weekly
1428,Unknown,East,Company D,49855.03,Monthly
1429,Female,East,Company B,36493.27,Unknown
1430,Female,North,Company C,71291.84,Weekly
1431,Female,West,Company C,36267.84,Monthly
1432,Female,North,Company D,51896.89,Daily
1433,Female,East,Company D,42456.97,Weekly
1434,Female,North,Company C,67682.99,Monthly
1435,Male,South,Company D,69667.43,Weekly
1436,Male,East,Company C,62961.05,Monthly
1437,Male,South,Company C,54592.02,Monthly
1438,Female,North,Company A,46534.11,Weekly
1439,Male,North,Company A,32121.88,Monthly
1440,Female,South,Company C,79152.93,Daily
1441,Unknown,West,Company B,38604.9,Unknown
1442,Male,West,Company A,59954.7,Monthly
1443,Female,North,Company C,65893.48,Weekly
1444,Male,South,Company A,41670.79,Daily
1445,Female,North,Company C,65570.19,Weekly
1446,Male,North,Company C,61463.2,Weekly
1447,Female,East,Unknown,75919.46,Monthly
1448,Female,East,Company B,42959.8,Weekly
1449,Other,North,Company A,30712.04,Weekly
1450,Female,North,Company C,42417.65,Unknown
1451,Female,North,Company D,53132.8,Monthly
1452,Female,West,Unknown,50873.19,Daily
1453,Female,Unknown,Company B,44098.43,Monthly
1454,Female,North,Company B,21362.04,Unknown
1455,Male,North,Company D,57057.24,Weekly
1456,Other,West,Company A,79585.17,Weekly
1457,Female,West,Company C,56963.77,Weekly
1458,Female,South,Company B,59137.03,Monthly
1459,Male,North,Company A,58586.68,Monthly
1460,Female,North,Company B,55955.7,Monthly
1461,Male,East,Company B,63974.99,Monthly
1462,Female,South,Company C,55930.61,Monthly
1463,Male,North,Company D,45309.84,Weekly
1464,Female,East,Company B,38060.17,Weekly
1465,Unknown,North,Company D,46265.4,Monthly
1466,Male,West,Company A,54711.94,Daily
1467,Unknown,South,Company C,45258.76,Weekly
1468,Male,North,Company A,54715.08,Unknown
1469,Female,East,Company D,56587.25,Weekly
1470,Female,South,Company D,62497.69,Monthly
1471,Female,Unknown,Company C,49855.03,Weekly
1472,Female,East,Company D,51170.11,Weekly
1473,Female,South,Company C,30383.35,Monthly
1474,Male,East,Unknown,44823.44,Monthly
1475,Male,South,Company C,50660.94,Monthly
1476,Female,West,Company D,22463.47,Monthly
1477,Female,South,Company C,70829.97,Weekly
1478,Female,East,Company A,52135.67,Weekly
1479,Female,North,Company C,55720.29,Monthly
1480,Male,South,Company A,70482.9,Weekly
1481,Female,West,Company C,40547.86,Weekly
1482,Male,West,Company B,58610.63,Monthly
1483,Female,North,Company C,48352.04,Monthly
1484,Male,North,Company A,47238.7,Monthly
1485,Male,West,Company A,38417.11,Monthly
1486,Male,West,Company B,74984.05,Monthly
1487,Male,North,Unknown,44367.5,Monthly
1488,Female,South,Company B,60491.96,Weekly
1489,Male,South,Company B,21874.89,Weekly
1490,Male,West,Company C,67699.83,Monthly
1491,Male,North,Company C,65783.17,Monthly
1492,Male,North,Company B,49855.03,Weekly
1493,Male,West,Company B,46595.86,Daily
1494,Male,North,Company A,56000.0,Weekly
1495,Female,South,Unknown,84331.86,Weekly
1496,Female,South,Company A,23551.45,Monthly
1497,Female,South,Company B,49855.03,Monthly
1498,Female,South,Company A,49855.03,Daily
1499,Male,East,Company A,49701.22,Monthly
1500,Female,North,Company D,46281.8,Unknown
1501,Female,East,Company A,49855.03,Weekly
1502,Female,West,Company A,49855.03,Weekly
1503,Male,West,Company B,32987.43,Monthly
1504,Male,North,Company A,65437.71,Weekly
1505,Male,North,Company A,23087.85,Weekly
1506,Male,South,Company D,58096.47,Monthly
1507,Female,South,Company D,45101.96,Monthly
1508,Female,South,Company D,32436.13,Daily
1509,Female,East,Company D,53035.75,Weekly
1510,Female,North,Company C,26645.73,Weekly
1511,Female,North,Company A,50595.71,Monthly
1512,Female,South,Company D,28656.85,Weekly
1513,Unknown,East,Company D,56919.08,Weekly
1514,Male,North,Company D,36134.64,Weekly
1515,Male,East,Company C,43235.09,Weekly
1516,Male,South,Company A,54409.24,Weekly
1517,Female,West,Company D,38411.87,Weekly
1518,Female,West,Company C,49130.54,Monthly
1519,Male,South,Unknown,27292.54,Daily
1520,Other,North,Company A,59463.13,Weekly
1521,Male,South,Company A,76473.71,Monthly
1522,Other,North,Company A,91883.13,Weekly
1523,Male,East,Company D,51367.52,Daily
1524,Male,West,Company A,61823.06,Monthly
1525,Female,East,Company A,23290.61,Monthly
1526,Male,West,Unknown,72541.01,Weekly
1527,Male,South,Company A,61643.43,Monthly
1528,Male,North,Company D,42741.0,Weekly
1529,Female,East,Company B,68557.71,Monthly
1530,Female,South,Company D,46182.86,Weekly
1531,Male,East,Company C,43129.62,Monthly
1532,Female,South,Company D,57130.02,Monthly
1533,Female,North,Company D,34049.68,Daily
1534,Male,Unknown,Company A,65324.37,Weekly
1535,Male,North,Company A,34160.15,Monthly
1536,Male,Unknown,Company B,34249.18,Monthly
1537,Male,Unknown,Company C,36354.65,Weekly
1538,Female,West,Company D,61392.5,Weekly
1539,Male,East,Company B,40748.37,Unknown
1540,Female,East,Company C,29780.06,Unknown
1541,Female,West,Company A,40914.8,Weekly
1542,Male,South,Company D,49519.36,Weekly
1543,Female,South,Unknown,32285.41,Weekly
1544,Male,East,Company B,32724.78,Weekly
1545,Unknown,South,Company B,81669.45,Monthly
1546,Female,South,Company A,37091.52,Monthly
1547,Female,South,Company C,49855.03,Monthly
1548,Female,East,Company C,44491.44,Monthly
1549,Male,West,Company A,43679.65,Monthly
1550,Female,North,Company B,59320.2,Weekly
1551,Unknown,West,Company B,64222.14,Weekly
1552,Female,East,Company C,45410.68,Weekly
1553,Female,West,Company C,31452.83,Monthly
1554,Female,East,Company A,49855.03,Monthly
1555,Male,West,Company D,48569.88,Weekly
1556,Male,North,Company C,75954.83,Monthly
1557,Female,West,Company B,16316.21,Weekly
1558,Male,North,Company A,52931.05,Unknown
1559,Female,West,Company D,78779.1,Monthly
1560,Other,Unknown,Unknown,49855.03,Monthly
1561,Male,South,Company A,46617.6,Weekly
1562,Male,North,Company B,54432.68,Unknown
1563,Female,West,Company A,41618.06,Weekly
1564,Male,South,Company C,45318.92,Daily
1565,Female,West,Company A,44932.77,Monthly
1566,Male,North,Company B,40588.69,Unknown
1567,Female,North,Company C,68432.85,Monthly
1568,Male,Unknown,Company C,56916.17,Monthly
1569,Female,East,Company B,53759.42,Daily
1570,Female,West,Company B,62128.57,Daily
1571,Female,South,Company C,46034.66,Monthly
1572,Male,East,Company A,38386.94,Monthly
1573,Female,East,Company A,40960.64,Monthly
1574,Female,East,Company D,50026.75,Monthly
1575,Male,East,Company A,49855.03,Monthly
1576,Male,East,Company C,42496.08,Unknown
1577,Male,South,Company D,42258.25,Weekly
1578,Female,South,Company B,81868.34,Weekly
1579,Female,West,Company B,8392.78,Weekly
1580,Female,North,Company C,47305.7,Weekly
1581,Male,East,Company D,75885.41,Weekly
1582,Male,North,Company D,51827.67,Weekly
1583,Female,East,Company C,61301.26,Monthly
1584,Female,East,Company A,51497.39,Weekly
1585,Unknown,North,Company C,39990.0,Weekly
1586,Male,North,Company B,16371.26,Daily
1587,Female,North,Company B,53081.84,Unknown
1588,Male,East,Company A,49855.03,Weekly
1589,Male,West,Company A,49855.03,Weekly
1590,Female,North,Company D,42515.19,Monthly
1591,Female,East,Company B,76172.92,Weekly
1592,Unknown,South,Company B,86072.56,Monthly
1593,Male,South,Company B,53258.12,Monthly
1594,Male,West,Company D,43028.49,Monthly
1595,Female,South,Company C,49855.03,Weekly
1596,Female,South,Company B,49855.03,Monthly
1597,Male,North,Company A,76743.58,Daily
1598,Male,North,Company B,46289.89,Monthly
1599,Male,South,Company D,14315.06,Daily
1600,Female,North,Company C,60050.75,Weekly
1601,Male,East,Company C,64781.0,Monthly
1602,Male,South,Company C,26212.32,Monthly
1603,Male,East,Company B,52647.26,Weekly
1604,Male,North,Company D,56768.39,Weekly
1605,Male,South,Company C,48903.39,Weekly
1606,Female,East,Company A,38138.44,Monthly
1607,Male,Unknown,Company A,65239.06,Weekly
1608,Female,North,Company C,43949.3,Unknown
1609,Male,West,Company D,27722.21,Monthly
1610,Female,East,Company B,19257.88,Weekly
1611,Female,East,Company D,68912.74,Monthly
1612,Female,East,Company D,49855.03,Weekly
1613,Female,North,Company A,51319.6,Weekly
1614,Male,North,Company A,43395.88,Monthly
1615,Male,East,Company A,42065.02,Monthly
1616,Female,South,Company C,33863.95,Monthly
1617,Unknown,West,Company A,43528.17,Weekly
1618,Female,South,Company B,18198.69,Weekly
1619,Female,North,Company C,38959.05,Unknown
1620,Female,East,Company C,45335.94,Weekly
1621,Female,South,Company A,49855.03,Monthly
1622,Male,East,Company B,49401.1,Daily
1623,Female,East,Company B,61923.85,Weekly
1624,Unknown,West,Company C,70237.03,Weekly
1625,Male,West,Company D,65872.55,Monthly
1626,Female,East,Company A,57057.65,Monthly
1627,Male,East,Company D,50177.94,Daily
1628,Female,West,Company C,35288.18,Weekly
1629,Male,South,Company C,61099.16,Monthly
1630,Female,North,Company C,75196.21,Weekly
1631,Female,South,Company B,55131.59,Daily
1632,Male,North,Company A,78758.89,Monthly
1633,Female,East,Company C,27116.42,Weekly
1634,Female,East,Company C,32687.55,Unknown
1635,Other,East,Company C,62828.02,Monthly
1636,Male,North,Company B,53964.35,Weekly
1637,Male,East,Company D,69706.73,Weekly
1638,Male,South,Company C,49767.93,Weekly
1639,Unknown,East,Company A,36980.37,Monthly
1640,Other,East,Company B,46796.1,Monthly
1641,Female,South,Company D,27009.74,Weekly
1642,Female,North,Company D,33071.14,Monthly
1643,Female,North,Company B,64586.66,Weekly
1644,Female,West,Company D,63091.81,Monthly
1645,Male,West,Company B,55445.06,Monthly
1646,Female,East,Company B,24183.84,Unknown
1647,Male,North,Company D,44623.95,Weekly
1648,Female,South,Company D,31625.0,Unknown
1649,Female,East,Company C,67648.0,Monthly
1650,Female,West,Company D,41244.17,Weekly
1651,Male,North,Company A,33713.78,Monthly
1652,Male,North,Company D,50446.94,Weekly
1653,Male,East,Company B,40397.68,Weekly
1654,Male,South,Company A,72256.16,Monthly
1655,Male,South,Company A,38977.84,Daily
1656,Other,North,Company B,29011.58,Monthly
1657,Female,East,Company B,17706.3,Weekly
1658,Male,West,Company B,49538.2,Unknown
1659,Male,Unknown,Company A,49855.03,Daily
1660,Male,East,Company B,28566.43,Unknown
1661,Female,East,Company C,49855.03,Monthly
1662,Female,North,Company B,60008.68,Monthly
1663,Other,East,Company B,49576.73,Monthly
1664,Female,South,Company C,70464.89,Weekly
1665,Unknown,East,Company D,59938.04,Weekly
1666,Female,South,Company D,37657.16,Monthly
1667,Male,North,Company B,34411.7,Weekly
1668,Other,North,Company C,62269.72,Monthly
1669,Male,South,Company A,55945.5,Monthly
1670,Female,North,Company A,52546.22,Weekly
1671,Male,North,Company B,37302.53,Weekly
1672,Female,Unknown,Company D,59119.21,Daily
1673,Female,South,Company A,38667.52,Monthly
1674,Female,East,Company A,48470.2,Weekly
1675,Female,West,Company A,71704.16,Monthly
1676,Male,Unknown,Company D,40087.49,Monthly
1677,Male,East,Company C,26405.16,Weekly
1678,Male,West,Company B,34211.79,Daily
1679,Male,South,Company C,49855.03,Monthly
1680,Female,South,Company C,53820.97,Monthly
1681,Male,South,Company C,48066.84,Weekly
1682,Unknown,East,Company A,49855.03,Monthly
1683,Female,East,Company D,57280.4,Daily
1684,Female,South,Company B,37263.43,Weekly
1685,Male,North,Company C,54584.98,Monthly
1686,Female,East,Company A,39031.18,Weekly
1687,Other,North,Company B,36535.11,Weekly
1688,Female,East,Company B,40437.69,Monthly
1689,Female,East,Company C,44368.89,Weekly
1690,Female,East,Company A,49267.55,Monthly
1691,Male,West,Company D,53531.84,Weekly
1692,Female,West,Company A,49855.03,Monthly
1693,Male,South,Company C,37885.24,Daily
1694,Male,East,Company D,44126.45,Monthly
1695,Male,East,Company C,72575.93,Monthly
1696,Male,North,Company C,49855.03,Daily
1697,Male,North,Company C,52441.95,Monthly
1698,Male,South,Company B,72425.45,Monthly
1699,Unknown,South,Company D,30305.47,Monthly
1700,Female,East,Company B,55909.63,Monthly
1701,Unknown,West,Company C,37965.92,Daily
1702,Male,North,Company C,42430.49,Weekly
1703,Male,North,Company B,37953.34,Monthly
1704,Female,Unknown,Company B,39022.14,Weekly
1705,Male,North,Company B,90828.68,Weekly
1706,Male,South,Company D,62666.84,Daily
1707,Female,East,Company D,66526.07,Monthly
1708,Male,East,Company C,57379.9,Weekly
1709,Female,North,Company C,25906.15,Weekly
1710,Female,North,Company D,55924.37,Weekly
1711,Male,North,Company A,66093.94,Weekly
1712,Male,East,Company A,37199.01,Monthly
1713,Female,East,Company C,64479.9,Weekly
1714,Female,North,Company D,60565.04,Weekly
1715,Male,East,Company D,77780.6,Unknown
1716,Unknown,West,Company B,43733.25,Monthly
1717,Male,North,Company A,33535.84,Weekly
1718,Female,South,Company B,44575.58,Daily
1719,Unknown,East,Company A,71533.56,Weekly
1720,Male,South,Company B,22573.91,Daily
1721,Male,South,Company D,18974.36,Daily
1722,Male,East,Company A,51340.93,Monthly
1723,Male,West,Company D,43361.16,Weekly
1724,Male,West,Company B,50115.92,Monthly
1725,Female,East,Company C,64179.68,Weekly
1726,Male,East,Company A,41711.46,Monthly
1727,Female,South,Company B,21904.91,Weekly
1728,Unknown,East,Company A,80667.22,Weekly
1729,Female,South,Unknown,35041.58,Weekly
1730,Female,North,Company D,34114.44,Monthly
1731,Male,East,Company B,66555.8,Unknown
1732,Female,East,Company A,44232.66,Monthly
1733,Female,South,Company D,49049.15,Monthly
1734,Male,West,Company B,57241.85,Monthly
1735,Male,North,Company A,66253.75,Unknown
1736,Female,South,Company C,44998.09,Unknown
1737,Male,North,Company D,49855.03,Weekly
1738,Male,West,Company A,17963.0,Daily
1739,Male,East,Company A,61396.81,Monthly
1740,Male,South,Company D,37407.09,Unknown
1741,Female,East,Company A,70584.07,Monthly
1742,Female,South,Company A,52130.67,Monthly
1743,Female,West,Company C,39906.42,Monthly
1744,Male,South,Company D,59942.62,Weekly
1745,Male,South,Company B,63397.83,Weekly
1746,Female,West,Unknown,59628.41,Monthly
1747,Male,South,Company C,34554.56,Unknown
1748,Male,North,Company A,42739.74,Weekly
1749,Female,East,Unknown,49938.91,Monthly
1750,Male,Unknown,Company B,49381.11,Weekly
1751,Female,South,Company B,61246.18,Weekly
1752,Male,North,Company C,19776.48,Daily
1753,Male,South,Company B,55014.91,Weekly
1754,Male,East,Company A,45650.28,Weekly
1755,Unknown,North,Company A,37422.49,Monthly
1756,Female,East,Company B,38862.7,Weekly
1757,Unknown,Unknown,Company D,46781.94,Unknown
1758,Female,South,Company C,49855.03,Monthly
1759,Male,South,Unknown,39480.66,Daily
1760,Female,South,Company B,36862.78,Weekly
1761,Female,North,Company B,57991.75,Monthly
1762,Female,West,Company A,37917.1,Unknown
1763,Male,South,Company A,46773.29,Weekly
1764,Female,South,Company B,73134.15,Monthly
1765,Male,East,Company D,64915.27,Monthly
1766,Male,South,Company D,63534.07,Monthly
1767,Female,East,Unknown,42501.91,Daily
1768,Female,North,Company A,58145.48,Weekly
1769,Male,West,Company D,46491.53,Daily
1770,Male,West,Company B,47058.6,Monthly
1771,Female,East,Company A,56145.28,Monthly
1772,Female,Unknown,Company D,41045.1,Monthly
1773,Female,North,Company C,72395.05,Weekly
1774,Unknown,South,Company A,47598.05,Unknown
1775,Female,East,Company B,59275.41,Weekly
1776,Male,East,Company B,71834.01,Monthly
1777,Female,South,Company C,65474.81,Daily
1778,Male,South,Company B,28866.21,Weekly
1779,Male,North,Unknown,56673.44,Monthly
1780,Female,South,Company A,62760.79,Daily
1781,Male,North,Company B,63377.95,Monthly
1782,Other,East,Company B,33300.58,Monthly
1783,Female,North,Company C,40144.47,Monthly
1784,Female,North,Company B,64918.37,Weekly
1785,Female,East,Company C,38573.59,Weekly
1786,Female,East,Company D,45504.56,Monthly
1787,Female,West,Company D,73638.14,Monthly
1788,Female,East,Company D,49283.01,Weekly
1789,Male,South,Company D,39098.39,Unknown
1790,Female,West,Company C,36835.74,Weekly
1791,Male,East,Company D,54990.79,Monthly
1792,Female,North,Company B,30002.78,Monthly
1793,Female,East,Company B,49855.03,Monthly
1794,Female,West,Company B,54998.46,Monthly
1795,Male,South,Company B,69487.25,Weekly
1796,Male,South,Company B,60013.22,Weekly
1797,Female,North,Unknown,39289.02,Weekly
1798,Male,North,Company B,67676.29,Weekly
1799,Male,South,Company A,45507.27,Monthly
1800,Male,East,Company C,31464.45,Monthly
1801,Unknown,North,Company A,47419.38,Weekly
1802,Female,West,Company A,71572.54,Monthly
1803,Male,West,Company A,52478.6,Monthly
1804,Male,East,Company B,49855.03,Monthly
1805,Male,West,Company B,74558.17,Monthly
1806,Female,North,Company D,28529.68,Monthly
1807,Female,South,Company C,30716.01,Daily
1808,Male,East,Company B,25762.3,Daily
1809,Male,West,Company B,55589.72,Monthly
1810,Male,West,Company B,49855.03,Monthly
1811,Female,South,Company D,73141.05,Weekly
1812,Female,West,Company A,53652.13,Monthly
1813,Male,North,Company A,43937.64,Monthly
1814,Male,West,Company D,50026.92,Monthly
1815,Male,Unknown,Company B,51765.61,Monthly
1816,Unknown,North,Company A,24923.58,Weekly
1817,Male,East,Company A,90654.97,Daily
1818,Female,North,Company D,57798.07,Monthly
1819,Female,South,Company D,53150.12,Monthly
1820,Male,East,Company C,59227.46,Monthly
1821,Male,East,Company B,60641.16,Monthly
1822,Male,West,Company C,47891.7,Unknown
1823,Female,East,Unknown,40531.38,Weekly
1824,Female,South,Unknown,58991.76,Weekly
1825,Female,West,Company A,55785.66,Weekly
1826,Female,Unknown,Company D,37851.65,Daily
1827,Male,North,Company A,71285.53,Daily
1828,Unknown,Unknown,Company A,54400.28,Monthly
1829,Female,North,Company C,60947.29,Monthly
1830,Male,West,Company B,70878.81,Weekly
1831,Unknown,South,Company D,50328.33,Monthly
1832,Female,North,Company A,54754.28,Unknown
1833,Female,South,Company C,62150.41,Weekly
1834,Female,East,Company D,39127.08,Unknown
1835,Female,South,Company D,50810.77,Monthly
1836,Female,North,Company A,51883.23,Daily
1837,Male,East,Company B,35659.12,Monthly
1838,Male,West,Company C,84764.55,Unknown
1839,Other,South,Company A,28890.6,Monthly
1840,Male,North,Unknown,30528.44,Weekly
1841,Male,South,Company D,69713.4,Weekly
1842,Male,North,Company A,60698.99,Weekly
1843,Male,West,Company A,34610.53,Weekly
1844,Female,West,Company A,59109.34,Unknown
1845,Other,East,Company D,72017.76,Weekly
1846,Male,South,Company A,49546.05,Weekly
1847,Male,West,Company B,88982.34,Monthly
1848,Male,East,Company B,24139.07,Daily
1849,Female,West,Company C,60407.35,Weekly
1850,Female,East,Company A,67497.93,Weekly
1851,Male,West,Company A,63370.16,Monthly
1852,Female,East,Company D,46934.66,Weekly
1853,Female,South,Company D,45643.38,Monthly
1854,Female,Unknown,Company D,56662.18,Monthly
1855,Other,East,Company A,62236.32,Weekly
1856,Male,East,Company B,59037.1,Monthly
1857,Female,North,Company C,65600.87,Monthly
1858,Female,East,Company B,34716.95,Weekly
1859,Female,East,Company D,46583.44,Monthly
1860,Female,North,Company C,35899.76,Monthly
1861,Female,North,Company A,44208.31,Monthly
1862,Female,East,Company D,65228.31,Weekly
1863,Male,West,Unknown,51619.76,Weekly
1864,Female,East,Company A,89102.89,Weekly
1865,Unknown,North,Company C,52901.1,Monthly
1866,Other,East,Company B,50895.38,Monthly
1867,Male,North,Company B,51592.74,Monthly
1868,Male,South,Company A,40432.87,Weekly
1869,Male,North,Company C,49855.03,Daily
1870,Female,North,Unknown,66916.82,Monthly
1871,Female,North,Company C,49855.03,Monthly
1872,Male,South,Company A,38098.1,Monthly
1873,Female,North,Company C,36123.73,Weekly
1874,Female,South,Company B,43246.97,Weekly
1875,Female,East,Company D,49855.03,Weekly
1876,Female,South,Company B,67903.8,Daily
1877,Female,South,Company A,29892.67,Weekly
1878,Female,West,Company A,45202.61,Monthly
1879,Male,North,Company D,52164.65,Monthly
1880,Female,East,Company B,22494.41,Weekly
1881,Female,North,Company D,37496.03,Weekly
1882,Female,North,Company A,49855.03,Weekly
1883,Female,East,Company B,38060.44,Weekly
1884,Female,East,Company B,52878.34,Weekly
1885,Male,West,Company D,47591.61,Daily
1886,Female,East,Company D,41670.71,Weekly
1887,Male,Unknown,Company A,56419.44,Weekly
1888,Male,North,Company B,75846.12,Monthly
1889,Female,North,Company A,74588.85,Weekly
1890,Unknown,North,Company C,21158.42,Daily
1891,Male,North,Company B,58656.08,Monthly
1892,Male,East,Company D,47329.65,Weekly
1893,Female,East,Company D,52327.33,Weekly
1894,Male,North,Company B,44025.75,Monthly
1895,Female,West,Company B,51763.83,Weekly
1896,Female,West,Company D,52271.11,Monthly
1897,Female,South,Company D,41315.72,Unknown
1898,Male,North,Company A,36554.49,Daily
1899,Male,North,Company B,43269.56,Monthly
1900,Female,North,Company B,53513.89,Monthly
1901,Female,North,Company A,58984.95,Weekly
1902,Male,East,Company A,62800.23,Monthly
1903,Female,North,Company A,42587.15,Monthly
1904,Male,South,Company C,54257.67,Weekly
1905,Female,Unknown,Company B,49855.03,Monthly
1906,Male,East,Company A,67483.92,Monthly
1907,Unknown,West,Company A,49117.51,Daily
1908,Male,North,Company D,46686.02,Daily
1909,Male,South,Company D,52866.86,Weekly
1910,Male,East,Company B,32754.39,Daily
1911,Male,North,Company B,47095.86,Monthly
1912,Female,North,Unknown,61168.8,Monthly
1913,Unknown,East,Company A,59629.21,Monthly
1914,Male,East,Company A,45945.99,Weekly
1915,Male,South,Company B,53265.77,Daily
1916,Female,South,Company A,37630.24,Weekly
1917,Female,South,Company B,60552.38,Daily
1918,Female,North,Company D,48832.68,Weekly
1919,Male,South,Company C,49855.03,Monthly
1920,Male,North,Company B,44574.14,Weekly
1921,Female,North,Company D,49855.03,Monthly
1922,Male,Unknown,Company A,43281.84,Monthly
1923,Female,East,Company A,59872.15,Weekly
1924,Male,East,Company C,44070.75,Weekly
1925,Female,South,Company C,73894.46,Weekly
1926,Male,South,Company A,71978.16,Weekly
1927,Female,North,Company B,36626.85,Monthly
1928,Female,North,Company C,51045.56,Weekly
1929,Female,North,Company C,49855.03,Weekly
1930,Male,West,Company C,45100.29,Monthly
1931,Female,East,Company B,80036.41,Daily
1932,Female,East,Company A,45386.43,Weekly
1933,Female,South,Company B,55403.39,Weekly
1934,Female,West,Company A,58119.82,Daily
1935,Female,North,Company D,34990.56,Daily
1936,Female,South,Company B,37173.57,Daily
